ISIN;VALID_DATE;TYPE;DATETIME;CASHFLOW;VALUE
RU000A0JVNL1;27.05.2018;BOND;21.07.2022;COUPON;
RU000A0JVNL1;27.05.2018;BOND;19.01.2023;COUPON;
RU000A0JVNL1;27.05.2018;BOND;20.07.2023;COUPON;
RU000A0JVNL1;27.05.2018;BOND;18.01.2024;COUPON;
RU000A0JVNL1;27.05.2018;BOND;18.07.2024;COUPON;
RU000A0JVNL1;27.05.2018;BOND;16.01.2025;COUPON;
RU000A0JVNL1;27.05.2018;BOND;17.07.2025;COUPON;
RU000A0JVNL1;27.05.2018;BOND;17.07.2025;REDEMPTION;1000
RU000A0JVP05;27.05.2018;BOND;04.02.2016;COUPON;12,4
RU000A0JVP05;27.05.2018;BOND;04.08.2016;COUPON;12,4
RU000A0JVP05;27.05.2018;BOND;02.02.2017;COUPON;12,4
RU000A0JVP05;27.05.2018;BOND;03.08.2017;COUPON;12,4
RU000A0JVP05;27.05.2018;BOND;01.02.2018;COUPON;12,4
RU000A0JVP05;27.05.2018;BOND;02.08.2018;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;31.01.2019;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;01.08.2019;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;30.01.2020;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;30.07.2020;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;28.01.2021;COUPON;7,25
RU000A0JVP05;27.05.2018;BOND;29.07.2021;COUPON;
RU000A0JVP05;27.05.2018;BOND;27.01.2022;COUPON;
RU000A0JVP05;27.05.2018;BOND;28.07.2022;COUPON;
RU000A0JVP05;27.05.2018;BOND;26.01.2023;COUPON;
RU000A0JVP05;27.05.2018;BOND;27.07.2023;COUPON;
RU000A0JVP05;27.05.2018;BOND;25.01.2024;COUPON;
RU000A0JVP05;27.05.2018;BOND;25.07.2024;COUPON;
RU000A0JVP05;27.05.2018;BOND;23.01.2025;COUPON;
RU000A0JVP05;27.05.2018;BOND;24.07.2025;COUPON;
RU000A0JVP05;27.05.2018;BOND;24.07.2025;REDEMPTION;1000
RU000A0JVP21;27.05.2018;BOND;04.02.2016;COUPON;12,5
RU000A0JVP21;27.05.2018;BOND;04.08.2016;COUPON;12,5
RU000A0JVP21;27.05.2018;BOND;02.02.2017;COUPON;12,5
RU000A0JVP21;27.05.2018;BOND;03.08.2017;COUPON;12
RU000A0JVP21;27.05.2018;BOND;31.01.2019;COUPON;
RU000A0JVP21;27.05.2018;BOND;01.08.2019;COUPON;
RU000A0JVP21;27.05.2018;BOND;30.01.2020;COUPON;
RU000A0JVP21;27.05.2018;BOND;30.07.2020;COUPON;
RU000A0JVP21;27.05.2018;BOND;28.01.2021;COUPON;
RU000A0JVP21;27.05.2018;BOND;29.07.2021;COUPON;
RU000A0JVP21;27.05.2018;BOND;27.01.2022;COUPON;
RU000A0JVP21;27.05.2018;BOND;28.07.2022;COUPON;
RU000A0JVP21;27.05.2018;BOND;26.01.2023;COUPON;
RU000A0JVP21;27.05.2018;BOND;27.07.2023;COUPON;
RU000A0JVP21;27.05.2018;BOND;25.01.2024;COUPON;
RU000A0JVP21;27.05.2018;BOND;25.07.2024;COUPON;
RU000A0JVP21;27.05.2018;BOND;23.01.2025;COUPON;
RU000A0JVP21;27.05.2018;BOND;24.07.2025;COUPON;
RU000A0JVP21;27.05.2018;BOND;22.01.2026;COUPON;
RU000A0JVP21;27.05.2018;BOND;23.07.2026;COUPON;
RU000A0JVP21;27.05.2018;BOND;21.01.2027;COUPON;
RU000A0JVP21;27.05.2018;BOND;22.07.2027;COUPON;
RU000A0JVP21;27.05.2018;BOND;20.01.2028;COUPON;
RU000A0JVP21;27.05.2018;BOND;20.07.2028;COUPON;
RU000A0JVP21;27.05.2018;BOND;20.07.2028;REDEMPTION;1000
RU000A0JVP39;27.05.2018;BOND;04.02.2016;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;04.08.2016;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;02.02.2017;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;03.08.2017;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;01.02.2018;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;02.08.2018;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;31.01.2019;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;01.08.2019;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;30.01.2020;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;30.07.2020;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;28.01.2021;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;29.07.2021;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;27.01.2022;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;28.07.2022;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;26.01.2023;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;27.07.2023;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;25.01.2024;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;25.07.2024;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;23.01.2025;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;24.07.2025;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;22.01.2026;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;23.07.2026;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;21.01.2027;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;22.07.2027;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;20.01.2028;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;20.07.2028;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;18.01.2029;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;19.07.2029;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;17.01.2030;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;18.07.2030;COUPON;11,24
RU000A0JVP39;27.05.2018;BOND;18.07.2030;REDEMPTION;1000
RU000A0JVPJ0;27.05.2018;BOND;16.02.2016;COUPON;13,3
RU000A0JVPJ0;27.05.2018;BOND;16.08.2016;COUPON;13
RU000A0JVPJ0;27.05.2018;BOND;14.02.2017;COUPON;13
RU000A0JVPJ0;27.05.2018;BOND;15.08.2017;COUPON;12,5
RU000A0JVPJ0;27.05.2018;BOND;12.02.2019;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;13.08.2019;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;11.02.2020;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;11.08.2020;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;09.02.2021;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;10.08.2021;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;08.02.2022;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;09.08.2022;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;07.02.2023;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;08.08.2023;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;06.02.2024;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;06.08.2024;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;04.02.2025;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;05.08.2025;COUPON;
RU000A0JVPJ0;27.05.2018;BOND;05.08.2025;REDEMPTION;1000
RU000A0JVPN2;27.05.2018;BOND;19.02.2016;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;19.08.2016;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;17.02.2017;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;18.08.2017;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;16.02.2018;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;17.08.2018;COUPON;14,25
RU000A0JVPN2;27.05.2018;BOND;15.02.2019;COUPON;
RU000A0JVPN2;27.05.2018;BOND;16.08.2019;COUPON;
RU000A0JVPN2;27.05.2018;BOND;14.02.2020;COUPON;
RU000A0JVPN2;27.05.2018;BOND;14.08.2020;COUPON;
RU000A0JVPN2;27.05.2018;BOND;12.02.2021;COUPON;
RU000A0JVPN2;27.05.2018;BOND;13.08.2021;COUPON;
RU000A0JVPN2;27.05.2018;BOND;11.02.2022;COUPON;
RU000A0JVPN2;27.05.2018;BOND;12.08.2022;COUPON;
RU000A0JVPN2;27.05.2018;BOND;10.02.2023;COUPON;
RU000A0JVPN2;27.05.2018;BOND;11.08.2023;COUPON;
RU000A0JVPN2;27.05.2018;BOND;09.02.2024;COUPON;
RU000A0JVPN2;27.05.2018;BOND;09.08.2024;COUPON;
RU000A0JVPN2;27.05.2018;BOND;07.02.2025;COUPON;
RU000A0JVPN2;27.05.2018;BOND;08.08.2025;COUPON;
RU000A0JVPN2;27.05.2018;BOND;08.08.2025;REDEMPTION;1000
RU000A0JVPP7;27.05.2018;BOND;19.02.2016;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;19.08.2016;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;17.02.2017;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;18.08.2017;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;16.02.2018;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;17.08.2018;COUPON;14,25
RU000A0JVPP7;27.05.2018;BOND;15.02.2019;COUPON;
RU000A0JVPP7;27.05.2018;BOND;16.08.2019;COUPON;
RU000A0JVPP7;27.05.2018;BOND;14.02.2020;COUPON;
RU000A0JVPP7;27.05.2018;BOND;14.08.2020;COUPON;
RU000A0JVPP7;27.05.2018;BOND;12.02.2021;COUPON;
RU000A0JVPP7;27.05.2018;BOND;13.08.2021;COUPON;
RU000A0JVPP7;27.05.2018;BOND;11.02.2022;COUPON;
RU000A0JVPP7;27.05.2018;BOND;12.08.2022;COUPON;
RU000A0JVPP7;27.05.2018;BOND;10.02.2023;COUPON;
RU000A0JVPP7;27.05.2018;BOND;11.08.2023;COUPON;
RU000A0JVPP7;27.05.2018;BOND;09.02.2024;COUPON;
RU000A0JVPP7;27.05.2018;BOND;09.08.2024;COUPON;
RU000A0JVPP7;27.05.2018;BOND;07.02.2025;COUPON;
RU000A0JVPP7;27.05.2018;BOND;08.08.2025;COUPON;
RU000A0JVPP7;27.05.2018;BOND;08.08.2025;REDEMPTION;1000
RU000A0JVPQ5;27.05.2018;BOND;19.02.2016;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;19.08.2016;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;17.02.2017;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;18.08.2017;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;16.02.2018;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;17.08.2018;COUPON;14,25
RU000A0JVPQ5;27.05.2018;BOND;15.02.2019;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;16.08.2019;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;14.02.2020;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;14.08.2020;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;12.02.2021;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;13.08.2021;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;11.02.2022;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;12.08.2022;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;10.02.2023;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;11.08.2023;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;09.02.2024;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;09.08.2024;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;07.02.2025;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;08.08.2025;COUPON;
RU000A0JVPQ5;27.05.2018;BOND;08.08.2025;REDEMPTION;1000
RU000A0JVPR3;27.05.2018;BOND;28.02.2016;COUPON;11,15
RU000A0JVPR3;27.05.2018;BOND;29.05.2016;COUPON;12,45
RU000A0JVPR3;27.05.2018;BOND;28.08.2016;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;27.11.2016;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;26.02.2017;COUPON;14,15
RU000A0JVPR3;27.05.2018;BOND;28.05.2017;COUPON;14,15
RU000A0JVPR3;27.05.2018;BOND;27.08.2017;COUPON;14,15
RU000A0JVPR3;27.05.2018;BOND;26.11.2017;COUPON;14,15
RU000A0JVPR3;27.05.2018;BOND;25.02.2018;COUPON;14,15
RU000A0JVPR3;27.05.2018;BOND;27.05.2018;COUPON;13,65
RU000A0JVPR3;27.05.2018;BOND;26.08.2018;COUPON;13,65
RU000A0JVPR3;27.05.2018;BOND;25.11.2018;COUPON;13,65
RU000A0JVPR3;27.05.2018;BOND;24.02.2019;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;26.05.2019;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;25.08.2019;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;24.11.2019;COUPON;13,15
RU000A0JVPR3;27.05.2018;BOND;23.02.2020;COUPON;12,15
RU000A0JVPR3;27.05.2018;BOND;24.05.2020;COUPON;12,15
RU000A0JVPR3;27.05.2018;BOND;23.08.2020;COUPON;12,15
RU000A0JVPR3;27.05.2018;BOND;27.11.2016;REDEMPTION;50
RU000A0JVPR3;27.05.2018;BOND;26.11.2017;REDEMPTION;50
RU000A0JVPR3;27.05.2018;BOND;25.11.2018;REDEMPTION;300
RU000A0JVPR3;27.05.2018;BOND;24.11.2019;REDEMPTION;300
RU000A0JVPR3;27.05.2018;BOND;23.08.2020;REDEMPTION;300
RU000A0JVPS1;27.05.2018;BOND;22.02.2016;COUPON;12,5
RU000A0JVPS1;27.05.2018;BOND;22.08.2016;COUPON;12,5
RU000A0JVPS1;27.05.2018;BOND;20.02.2017;COUPON;12,5
RU000A0JVPS1;27.05.2018;BOND;21.08.2017;COUPON;12,5
RU000A0JVPS1;27.05.2018;BOND;19.02.2018;COUPON;10,65
RU000A0JVPS1;27.05.2018;BOND;20.08.2018;COUPON;10,65
RU000A0JVPS1;27.05.2018;BOND;18.02.2019;COUPON;
RU000A0JVPS1;27.05.2018;BOND;19.08.2019;COUPON;
RU000A0JVPS1;27.05.2018;BOND;17.02.2020;COUPON;
RU000A0JVPS1;27.05.2018;BOND;17.08.2020;COUPON;
RU000A0JVPS1;27.05.2018;BOND;15.02.2021;COUPON;
RU000A0JVPS1;27.05.2018;BOND;16.08.2021;COUPON;
RU000A0JVPS1;27.05.2018;BOND;14.02.2022;COUPON;
RU000A0JVPS1;27.05.2018;BOND;15.08.2022;COUPON;
RU000A0JVPS1;27.05.2018;BOND;13.02.2023;COUPON;
RU000A0JVPS1;27.05.2018;BOND;14.08.2023;COUPON;
RU000A0JVPS1;27.05.2018;BOND;12.02.2024;COUPON;
RU000A0JVPS1;27.05.2018;BOND;12.08.2024;COUPON;
RU000A0JVPS1;27.05.2018;BOND;10.02.2025;COUPON;
RU000A0JVPS1;27.05.2018;BOND;11.08.2025;COUPON;
RU000A0JVPS1;27.05.2018;BOND;11.08.2025;REDEMPTION;1000
RU000A0JVQ38;27.05.2018;BOND;25.11.2015;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;24.02.2016;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;25.05.2016;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;24.08.2016;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;23.11.2016;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;22.02.2017;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;24.05.2017;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;23.08.2017;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;22.11.2017;COUPON;18
RU000A0JVQ38;27.05.2018;BOND;21.02.2018;COUPON;18
